PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
20151290097,5/9/15 00:00,257,M,21,HISPANIC OR LATINO,8515 BRODIE LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3084353,10044809,FRANK,5
20151290122,5/9/15 00:00,109,M,22,HISPANIC OR LATINO,5555 N LAMAR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119018,10091163,IDA,4
20151290172,5/9/15 00:00,250,F,28,HISPANIC OR LATINO,RUSSELL DR / W BEN WHITE BLVD SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100959,10056046,DAVID,5
20151290183,5/9/15 00:00,212,M,30,WHITE,12113 METRIC BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3127286,10120469,EDWARD,7
20151290188,5/9/15 00:00,318,M,19,BLACK,E 8TH ST / WALLER ST,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118347,10070243,GEORGE,1
20151290188,5/9/15 00:00,318,M,18,BLACK,E 8TH ST / WALLER ST,NO = 2,,,,,3118347,10070243,GEORGE,1
20151290188,5/9/15 00:00,318,M,18,BLACK,E 8TH ST / WALLER ST,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118347,10070243,GEORGE,1
20151290246,5/9/15 00:00,223,M,23,HISPANIC OR LATINO,5700 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114793,10037336,FRANK,2
20151290259,5/9/15 00:00,229,M,24,BLACK,300 BLOCK W 10TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113793,10072424,GEORGE,9
20151290291,5/9/15 00:00,320,M,23,HISPANIC OR LATINO,6500 HICKMAN AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130795,10089188,IDA,1
20151290368,5/9/15 00:00,408,F,49,BLACK,E 51ST ST / MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131645,10082117,IDA,1
20151290377,5/9/15 00:00,421,M,44,ASIAN,10111 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129379,10108475,EDWARD,4
20151290377,5/9/15 00:00,421,F,23,WHITE,10111 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129379,10108475,EDWARD,4
20151290669,5/9/15 00:00,1100,M,21,HISPANIC OR LATINO,5200 E BEN WHITE BLVD SVRD EB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120367,10051058,HENR,2
20151290722,5/9/15 00:00,1051,F,27,WHITE,E WILLIAM CANNON DR / S IH 35 SVRD NB,YES = 1,,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106347,10042258,FRANK,2
20151290769,5/9/15 00:00,1111,M,52,WHITE,9400 BLOCK N LAMAR BLVD,NO = 2,,,,,3128074,10105990,EDWARD,4
20151291070,5/9/15 00:00,1551,M,39,HISPANIC OR LATINO,3100 OAK SPRINGS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127840,10072984,CHARLIE,1
20151291213,5/9/15 00:00,1643,F,25,BLACK,9411 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128437,10105660,EDWARD,4
20151291296,5/9/15 00:00,1809,M,32,WHITE,400 E 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115491,10070521,GEORGE,9
20151291472,5/9/15 00:00,2339,F,21,WHITE,1200 WINSTED LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106682,10076435,BAKER,10
20151291482,5/9/15 00:00,2106,M,57,BLACK,4800 DELORES AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132220,10074211,CHARLIE,1
20151291482,5/9/15 00:00,2106,M,43,HISPANIC OR LATINO,4800 DELORES AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132220,10074211,CHARLIE,1
20151291647,5/9/15 00:00,2133,M,45,WHITE,13200 N US 183 HWY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100251,10133723,ADAM PD,6
20151291727,5/10/15 00:00,1,M,26,HISPANIC OR LATINO,HEFLIN LN / WEBBERVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135066,10076493,CHARLIE,1
20151291748,5/9/15 00:00,2227,M,52,WHITE,E BEN WHITE BLVD SVRD EB / S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111686,10051662,HENR,3
20151291771,5/9/15 00:00,2209,M,47,HISPANIC OR LATINO,2700 BLOCK BARTON SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104890,10070593,DAVID,8
20151291854,5/10/15 00:00,404,F,23,HISPANIC OR LATINO,5801 AINEZ DR,YES = 1,VIOLATION OF CITY ORDIANCE,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116449,10041252,FRANK,2
20151291942,5/9/15 00:00,2337,F,27,BLACK,1800 E STASSNEY LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109222,10044980,DAVID,2
20151300128,5/10/15 00:00,116,M,30,HISPANIC OR LATINO,50 BLOCK LAVACA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112890,10069236,GEORGE,9
20151300138,5/10/15 00:00,119,M,53,HISPANIC OR LATINO,1612 E 7TH ST,NO = 2,,,,,3119922,10069382,GEORGE,1
20151300142,5/10/15 00:00,121,F,40,WHITE,600 BLOCK BRAZOS ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114768,10070800,GEORGE,9
20151300265,5/10/15 00:00,247,M,23,BLACK,700 BLOCK CONGRESS AVE,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114352,10071176,GEORGE,9
20151300410,5/10/15 00:00,617,M,16,HISPANIC OR LATINO,3909 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122010,10081176,CHARLIE,9
20151300537,5/10/15 00:00,825,M,52,HISPANIC OR LATINO,7114 N IH 35 SVRD SB,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125688,10094563,IDA,4
20151300658,5/10/15 00:00,1110,M,32,HISPANIC OR LATINO,1700 BLOCK E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118644,10062128,HENR,3
20151301257,5/10/15 00:00,1822,M,18,BLACK,1800 RUTHERFORD LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3133607,10094543,IDA,1
20151301321,5/10/15 00:00,1915,F,16,HISPANIC OR LATINO,4900 S IH 35 NB,NO = 2,,,,,3109518,10047231,FRANK,2
20151301402,5/10/15 00:00,2005,M,24,HISPANIC OR LATINO,7400 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130308,10093387,IDA,4
20151301485,5/10/15 00:00,2247,M,44,WHITE,12200 N MOPAC EXPY SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3123994,10124275,ADAM PD,7
20151301646,5/10/15 00:00,2240,F,46,BLACK,MANOR RD / WESTMINSTER DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131991,10082842,IDA,1
20151301681,5/10/15 00:00,2302,M,64,WHITE,400 BLOCK LAVACA ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113378,10070473,GEORGE,9
20151310036,5/11/15 00:00,157,M,21,WHITE,1400 BLOCK W 6TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108779,10072861,BAKER,9
20151310198,5/11/15 00:00,345,F,23,HISPANIC OR LATINO,600 BLOCK BRUSHY ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117285,10070042,GEORGE,3
20151310255,5/11/15 00:00,418,M,34,WHITE,1900 BLOCK GUADALUPE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114305,10075852,BAKER,9
20151310922,5/11/15 00:00,1403,M,26,WHITE,1100 N PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3124022,10071412,CHARLIE,1
20151311255,5/11/15 00:00,1935,M,19,HISPANIC OR LATINO,5900 HARWILL CIR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132223,10086667,IDA,1
20151311303,5/11/15 00:00,1743,F,26,BLACK,9500 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128166,10106181,EDWARD,4
20151311361,5/11/15 00:00,2122,M,56,WHITE,W 24TH ST / NUECES ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113876,10077932,BAKER,9
20151311534,5/11/15 00:00,2001,F,39,WHITE,ANDERSON MILL RD / N FM 620 RD,YES = 1,CALL FOR SERVICE,INVENTORY OF TOWED VEHICLE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3086582,10138285,ADAM PD,6
20151311685,5/11/15 00:00,2217,M,28,HISPANIC OR LATINO,3300 BLOCK N IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120513,10079051,BAKER,9
20151311706,5/11/15 00:00,2158,M,38,WHITE,E STASSNEY LN / NUCKOLS CROSSING RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116185,10043565,FRANK,2
20151311711,5/11/15 00:00,2244,M,29,WHITE,6400 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106769,10042915,FRANK,2
20151311719,5/11/15 00:00,2206,F,27,WHITE,8300 N IH 35 SVRD SB,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128202,10099439,EDWARD,4
20151311719,5/11/15 00:00,2206,M,57,WHITE,8300 N IH 35 SVRD SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128202,10099439,EDWARD,4
20151311801,5/11/15 00:00,2341,M,27,HISPANIC OR LATINO,THE LAKES BLVD / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135860,10130249,EDWARD,7
20151311807,5/12/15 00:00,118,M,22,HISPANIC OR LATINO,3000 N IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120212,10078481,BAKER,9
20151311865,5/11/15 00:00,2355,M,35,HISPANIC OR LATINO,1900 S IH 35 NB,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115999,10060078,HENR,9
20151320042,5/12/15 00:00,156,F,34,WHITE,CHICON ST / E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121490,10073002,CHARLIE,1
20151320048,5/12/15 00:00,131,M,23,BLACK,9807 PARKFIELD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126205,10109016,EDWARD,4
20151320055,5/12/15 00:00,46,M,31,HISPANIC OR LATINO,4700 TERI RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115013,10044607,FRANK,2
20151320094,5/12/15 00:00,133,M,34,WHITE,2000 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111587,10062006,DAVID,9
20151320168,5/12/15 00:00,443,F,39,BLACK,HARVEY ST / E 12TH ST,YES = 1,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3126600,10074057,CHARLIE,1
20151320168,5/12/15 00:00,443,M,55,BLACK,HARVEY ST / E 12TH ST,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3126600,10074057,CHARLIE,1
20151320210,5/12/15 00:00,421,M,22,HISPANIC OR LATINO,MOUNT BONNELL CIR / MOUNT BONNELL DR,YES = 1,VIOLATION OF CITY ORDIANCE,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104329,10090720,BAKER,10
20151320421,5/12/15 00:00,1017,M,29,HISPANIC OR LATINO,1700 BARTON SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108118,10068776,DAVID,5
20151320564,5/12/15 00:00,935,F,25,WHITE,2000 BARTON SPRINGS RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107214,10069557,DAVID,8
20151320964,5/12/15 00:00,1402,M,25,WHITE,6200 W WILLIAM CANNON DR,YES = 1,VIOLATION OF PENAL CODE,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3076327,10056287,DAVID,8
20151320964,5/12/15 00:00,1402,F,25,WHITE,6200 W WILLIAM CANNON DR,YES = 1,VIOLATION OF PENAL CODE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3076327,10056287,DAVID,8
20151321168,5/12/15 00:00,1804,M,26,WHITE,13100 N US 183 HWY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101007,10132872,ADAM PD,6
20151321433,5/12/15 00:00,1954,M,25,WHITE,13000 BLOCK N US 183 HWY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102058,10132466,ADAM PD,6
20151321512,5/12/15 00:00,1955,F,43,WHITE,100 E BEN WHITE BLVD SVRD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108192,10054349,DAVID,3
20151321656,5/12/15 00:00,2124,M,18,WHITE,RESEARCH BLVD SVRD SB / DUVAL RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111609,10125598,ADAM PD,10
20151321656,5/12/15 00:00,2124,M,21,BLACK,RESEARCH BLVD SVRD SB / DUVAL RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111609,10125598,ADAM PD,10
20151321711,5/12/15 00:00,2318,M,37,BLACK,AIRPORT BLVD / ALDRICH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124763,10081836,BAKER,9
20151321733,5/12/15 00:00,2213,M,28,HISPANIC OR LATINO,12300 N IH 35 SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3134723,10119577,EDWARD,7
20151321736,5/13/15 00:00,57,M,30,BLACK,1301 CROSSING PL,YES = 1,VIOLATION OF CITY ORDIANCE,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123896,10059508,HENR,3
20151321736,5/13/15 00:00,57,M,23,BLACK,1301 CROSSING PL,YES = 1,VIOLATION OF CITY ORDIANCE,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123896,10059508,HENR,3
20151321751,5/12/15 00:00,2255,M,28,HISPANIC OR LATINO,ORLEANS DR / SALT SPRINGS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116235,10034631,FRANK,2
20151321756,5/12/15 00:00,2229,F,33,WHITE,1300 LAMAR SQUARE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108176,10065617,DAVID,5
20151321773,5/12/15 00:00,2344,M,18,WHITE,1200 BANISTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103775,10056782,DAVID,5
20151321792,5/12/15 00:00,2247,F,24,WHITE,900 BLOCK W BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105029,10055853,DAVID,3
20151321824,5/12/15 00:00,2334,M,21,WHITE,5700 N MOPAC EXPY NB,NO = 2,,,,,3110078,10096437,BAKER,10
20151321889,5/12/15 00:00,2355,F,40,WHITE,1300 TOOMEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109619,10068816,DAVID,5
20151330021,5/13/15 00:00,127,M,33,HISPANIC OR LATINO,100 E LONGSPUR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130046,10106737,EDWARD,4
20151330110,5/13/15 00:00,149,M,20,WHITE,2400 BLOCK SAN ANTONIO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114274,10078173,BAKER,9
20151330184,5/13/15 00:00,333,M,43,WHITE,4400 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123472,10082707,CHARLIE,9
20151330212,5/13/15 00:00,550,M,32,WHITE,1800 BLOCK E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118644,10062128,HENR,3
20151330220,5/13/15 00:00,444,M,37,BLACK,N 35 SVRD SB TO KOENIG WB RAMP / KOENIG SVRD WB TO TIRADO RAMP,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124906,10090962,IDA,4
20151330636,5/13/15 00:00,1042,F,29,BLACK,SNEED CV / NELMS DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108180,10043237,FRANK,2
20151331035,5/13/15 00:00,1506,M,22,HISPANIC OR LATINO,HARMON AVE / E 51ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123690,10086401,BAKER,9
20151331035,5/13/15 00:00,1506,M,17,BLACK,HARMON AVE / E 51ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123690,10086401,BAKER,9
20151331503,5/13/15 00:00,2017,M,20,HISPANIC OR LATINO,117 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102086,10083766,BAKER,10
20151331592,5/13/15 00:00,2105,M,28,WHITE,800 CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114453,10071516,GEORGE,9
20151331672,5/13/15 00:00,2340,M,23,WHITE,100 W 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114376,10071120,HENR,9
20151331732,5/13/15 00:00,2313,M,30,HISPANIC OR LATINO,1000 BLOCK W MARY ST,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108227,10063515,DAVID,9
20151331758,5/13/15 00:00,2246,M,29,WHITE,6567 SANDSHOF DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3144592,10082450,CHARLIE,1
